CCODI_UBIGEO,DEPA,PROV,DIS,VOTOS_PL,VALIDOS_PL,EMITIDOS_PL,VOTOS_FP,VALIDOS_FP,EMITIDOS_FP,UBIGEO_INEI,ganador
050707,AYACUCHO,VICTOR FAJARDO,COLCA,487,81.167,78.296,113,18.833,18.167,051007,PL
050708,AYACUCHO,VICTOR FAJARDO,HUAYA,729,91.814,81.726,65,8.186,7.287,051010,PL
050709,AYACUCHO,VICTOR FAJARDO,HUAMANQUIQUIA,479,93.191,83.741,35,6.809,6.119,051008,PL
050710,AYACUCHO,VICTOR FAJARDO,HUANCARAYLLA,667,84.111,77.021,126,15.889,14.55,051009,PL
050713,AYACUCHO,VICTOR FAJARDO,SARHUA,1288,96.263,90.704,50,3.737,3.521,051011,PL
050714,AYACUCHO,VICTOR FAJARDO,VILCANCHOS,1070,89.316,84.853,128,10.684,10.151,051012,PL
050715,AYACUCHO,VICTOR FAJARDO,ASQUIPATA,126,72.414,66.667,48,27.586,25.397,051004,PL
050801,AYACUCHO,HUANCA SANCOS,SANCOS,1445,85.91,81.592,237,14.09,13.382,050301,PL
050802,AYACUCHO,HUANCA SANCOS,SACSAMARCA,673,83.915,78.256,129,16.085,15,050303,PL
050803,AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,1075,90.871,86.484,108,9.129,8.689,050304,PL
050804,AYACUCHO,HUANCA SANCOS,CARAPO,1026,92.266,86.949,86,7.734,7.288,050302,PL
050901,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,2952,85.146,78.302,515,14.854,13.66,051101,PL
050902,AYACUCHO,VILCAS HUAMAN,VISCHONGO,1749,85.946,80.009,286,14.054,13.083,051108,PL
050903,AYACUCHO,VILCAS HUAMAN,ACCOMARCA,526,93.428,88.403,37,6.572,6.218,051102,PL
050904,AYACUCHO,VILCAS HUAMAN,CARHUANCA,290,75.916,64.732,92,24.084,20.536,051103,PL
050905,AYACUCHO,VILCAS HUAMAN,CONCEPCION,968,85.816,82.383,160,14.184,13.617,051104,PL
050906,AYACUCHO,VILCAS HUAMAN,HUAMBALPA,695,79.429,72.623,180,20.571,18.809,051105,PL
050907,AYACUCHO,VILCAS HUAMAN,SAURAMA,529,88.462,84.505,69,11.538,11.022,051107,PL
050908,AYACUCHO,VILCAS HUAMAN,INDEPENDENCIA,490,84.775,76.562,88,15.225,13.75,051106,PL
051001,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,840,67.416,63.158,406,32.584,30.526,050801,PL
051002,AYACUCHO,PAUCAR DEL SARA SARA,COLTA,155,78.283,72.77,43,21.717,20.188,050802,PL
051003,AYACUCHO,PAUCAR DEL SARA SARA,CORCULLA,140,68.293,65.116,65,31.707,30.233,050803,PL
051004,AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,713,74.271,70.177,247,25.729,24.311,050804,PL
051005,AYACUCHO,PAUCAR DEL SARA SARA,MARCABAMBA,162,64.8,60.223,88,35.2,32.714,050805,PL
051006,AYACUCHO,PAUCAR DEL SARA SARA,OYOLO,432,91.915,87.273,38,8.085,7.677,050806,PL
051007,AYACUCHO,PAUCAR DEL SARA SARA,PARARCA,157,73.364,68.261,57,26.636,24.783,050807,PL
051008,AYACUCHO,PAUCAR DEL SARA SARA,SAN JAVIER DE ALPABAMBA,192,71.111,66.899,78,28.889,27.178,050808,PL
051009,AYACUCHO,PAUCAR DEL SARA SARA,SAN JOSE DE USHUA,62,63.265,60.784,36,36.735,35.294,050809,PL
051010,AYACUCHO,PAUCAR DEL SARA SARA,SARA SARA,198,73.606,70.463,71,26.394,25.267,050810,PL
051101,AYACUCHO,SUCRE,QUEROBAMBA,919,79.705,76.013,234,20.295,19.355,050901,PL
051102,AYACUCHO,SUCRE,BELEN,100,81.967,79.365,22,18.033,17.46,050902,PL
051103,AYACUCHO,SUCRE,CHALCOS,175,76.754,72.614,53,23.246,21.992,050903,PL
051104,AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE,440,86.444,81.784,69,13.556,12.825,050909,PL
051105,AYACUCHO,SUCRE,PAICO,230,72.785,69.909,86,27.215,26.14,050907,PL
051106,AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY,238,76.282,73.006,74,23.718,22.699,050910,PL
051107,AYACUCHO,SUCRE,SAN PEDRO DE LARCAY,309,80.679,76.485,74,19.321,18.317,050908,PL
051108,AYACUCHO,SUCRE,SORAS,280,70,62.5,120,30,26.786,050911,PL
051109,AYACUCHO,SUCRE,HUACAÑA,124,62.944,57.944,73,37.056,34.112,050905,PL
051110,AYACUCHO,SUCRE,CHILCAYOC,199,67.003,61.61,98,32.997,30.341,050904,PL
051111,AYACUCHO,SUCRE,MORCOLLA,411,74.863,69.543,138,25.137,23.35,050906,PL
060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,65518,55.253,50.87,53061,44.747,41.198,060101,PL
060102,CAJAMARCA,CAJAMARCA,ASUNCION,3236,81.47,73.312,736,18.53,16.674,060102,PL
060103,CAJAMARCA,CAJAMARCA,COSPAN,1915,67.668,62.419,915,32.332,29.824,060104,PL
060104,CAJAMARCA,CAJAMARCA,CHETILLA,1703,85.837,77.129,281,14.163,12.726,060103,PL
060105,CAJAMARCA,CAJAMARCA,ENCAÑADA,10735,71.163,66.777,4350,28.837,27.059,060105,PL
060106,CAJAMARCA,CAJAMARCA,JESUS,4479,60.364,54.535,2941,39.636,35.809,060106,PL
060107,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,12741,56.041,51.696,9994,43.959,40.55,060108,PL
060108,CAJAMARCA,CAJAMARCA,LLACANORA,1840,56.115,52.407,1439,43.885,40.985,060107,PL
060109,CAJAMARCA,CAJAMARCA,MAGDALENA,4313,78.461,73.79,1184,21.539,20.257,060109,PL
060110,CAJAMARCA,CAJAMARCA,MATARA,1383,60.791,56.564,892,39.209,36.483,060110,PL
060111,CAJAMARCA,CAJAMARCA,NAMORA,3693,64.938,60.432,1994,35.062,32.63,060111,PL
060112,CAJAMARCA,CAJAMARCA,SAN JUAN,1928,65.267,60.667,1026,34.733,32.284,060112,PL
060201,CAJAMARCA,CAJABAMBA,CAJABAMBA,9147,54.259,49.238,7711,45.741,41.508,060201,PL
060202,CAJAMARCA,CAJABAMBA,CACHACHI,4794,63.455,57.544,2761,36.545,33.141,060202,PL
060203,CAJAMARCA,CAJABAMBA,CONDEBAMBA,3185,60.072,54.923,2117,39.928,36.506,060203,PL
060205,CAJAMARCA,CAJABAMBA,SITACOCHA,1066,37.601,34.701,1769,62.399,57.585,060204,FP
060301,CAJAMARCA,CELENDIN,CELENDIN,9492,75.232,69.687,3125,24.768,22.943,060301,PL
060302,CAJAMARCA,CELENDIN,CORTEGANA,2455,89.828,86.505,278,10.172,9.796,060303,PL
060303,CAJAMARCA,CELENDIN,CHUMUCH,945,91.04,87.097,93,8.96,8.571,060302,PL
060304,CAJAMARCA,CELENDIN,HUASMIN,4733,93.39,89.167,335,6.61,6.311,060304,PL
060305,CAJAMARCA,CELENDIN,JORGE CHAVEZ,255,61.743,59.028,158,38.257,36.574,060305,PL
060306,CAJAMARCA,CELENDIN,JOSE GALVEZ,1080,70.542,64.709,451,29.458,27.022,060306,PL
060307,CAJAMARCA,CELENDIN,MIGUEL IGLESIAS,1507,89.542,85.238,176,10.458,9.955,060307,PL
060308,CAJAMARCA,CELENDIN,OXAMARCA,2308,83.684,79.313,450,16.316,15.464,060308,PL
060309,CAJAMARCA,CELENDIN,SOROCHUCO,3462,72.746,69.588,1297,27.254,26.07,060309,PL
060310,CAJAMARCA,CELENDIN,SUCRE,1957,78.249,72.859,544,21.751,20.253,060310,PL
060311,CAJAMARCA,CELENDIN,UTCO,522,71.703,68.057,206,28.297,26.858,060311,PL
060312,CAJAMARCA,CELENDIN,LA LIBERTAD DE PALLAN,2860,86.825,82.995,434,13.175,12.594,060312,PL
060401,CAJAMARCA,CONTUMAZA,CONTUMAZA,2453,70.896,65.729,1007,29.104,26.983,060501,PL
060403,CAJAMARCA,CONTUMAZA,CHILETE,987,61.115,58.23,628,38.885,37.05,060502,PL
060404,CAJAMARCA,CONTUMAZA,GUZMANGO,873,67.622,62.491,418,32.378,29.921,060504,PL
060405,CAJAMARCA,CONTUMAZA,SAN BENITO,825,48.673,45.91,870,51.327,48.414,060505,FP
060406,CAJAMARCA,CONTUMAZA,CUPISNIQUE,375,50.744,48.325,364,49.256,46.907,060503,PL
060407,CAJAMARCA,CONTUMAZA,TANTARICA,761,65.717,62.582,397,34.283,32.648,060507,PL
060408,CAJAMARCA,CONTUMAZA,YONAN,1890,54.264,51.499,1593,45.736,43.406,060508,PL
060409,CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLEDO,352,63.196,61.005,205,36.804,35.529,060506,PL
060501,CAJAMARCA,CUTERVO,CUTERVO,17535,66.922,62.331,8667,33.078,30.808,060601,PL
060502,CAJAMARCA,CUTERVO,CALLAYUC,2646,79.915,76.298,665,20.085,19.175,060602,PL
060503,CAJAMARCA,CUTERVO,CUJILLO,922,86.981,85.055,138,13.019,12.731,060604,PL
060504,CAJAMARCA,CUTERVO,CHOROS,1041,75.709,72.746,334,24.291,23.34,060603,PL
060505,CAJAMARCA,CUTERVO,LA RAMADA,1671,91.013,86.09,165,8.987,8.501,060605,PL
060506,CAJAMARCA,CUTERVO,PIMPINGOS,1894,80.085,77.719,471,19.915,19.327,060606,PL
060507,CAJAMARCA,CUTERVO,QUEROCOTILLO,3300,75.12,72.896,1093,24.88,24.144,060607,PL
060508,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,1787,81.822,77.46,397,18.178,17.208,060608,PL
060509,CAJAMARCA,CUTERVO,SAN JUAN DE CUTERVO,866,83.189,79.231,175,16.811,16.011,060609,PL
060510,CAJAMARCA,CUTERVO,SAN LUIS DE LUCMA,1439,88.012,85.148,196,11.988,11.598,060610,PL
060511,CAJAMARCA,CUTERVO,SANTA CRUZ,931,82.317,79.302,200,17.683,17.036,060611,PL
060512,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,1989,78.123,74.023,557,21.877,20.729,060612,PL
060513,CAJAMARCA,CUTERVO,SANTO TOMAS,2348,69.612,67.374,1025,30.388,29.412,060613,PL
060514,CAJAMARCA,CUTERVO,SOCOTA,3370,72.489,69.086,1279,27.511,26.22,060614,PL
060515,CAJAMARCA,CUTERVO,TORIBIO CASANOVA,481,75.039,72.989,160,24.961,24.279,060615,PL
060601,CAJAMARCA,CHOTA,CHOTA,24481,87.947,83.252,3355,12.053,11.409,060401,PL
060602,CAJAMARCA,CHOTA,ANGUIA,1548,96.149,93.141,62,3.851,3.73,060402,PL
060603,CAJAMARCA,CHOTA,COCHABAMBA,1869,65.304,61.259,993,34.696,32.547,060407,PL
060604,CAJAMARCA,CHOTA,CONCHAN,2628,88.218,84.583,351,11.782,11.297,060408,PL
060605,CAJAMARCA,CHOTA,CHADIN,1849,91.899,88.766,163,8.101,7.825,060403,PL
060606,CAJAMARCA,CHOTA,CHIGUIRIP,2003,89.861,85.782,226,10.139,9.679,060404,PL
060607,CAJAMARCA,CHOTA,CHIMBAN,847,96.469,94.111,31,3.531,3.444,060405,PL
060608,CAJAMARCA,CHOTA,HUAMBOS,2584,66.908,62.491,1278,33.092,30.907,060409,PL
060609,CAJAMARCA,CHOTA,LAJAS,5876,84.015,80.46,1118,15.985,15.309,060410,PL
060610,CAJAMARCA,CHOTA,LLAMA,2126,68.559,64.916,975,31.441,29.771,060411,PL
060611,CAJAMARCA,CHOTA,MIRACOSTA,1102,79.167,75.739,290,20.833,19.931,060412,PL
060612,CAJAMARCA,CHOTA,PACCHA,2216,89.211,84.099,268,10.789,10.171,060413,PL
060613,CAJAMARCA,CHOTA,PION,454,94.583,91.165,26,5.417,5.221,060414,PL
060614,CAJAMARCA,CHOTA,QUEROCOTO,2717,78.075,75.221,763,21.925,21.124,060415,PL
060615,CAJAMARCA,CHOTA,TACABAMBA,7376,95.211,92.512,371,4.789,4.653,060417,PL
060616,CAJAMARCA,CHOTA,TOCMOCHE,373,67.45,64.533,180,32.55,31.142,060418,PL
060617,CAJAMARCA,CHOTA,SAN JUAN DE LICUPIS,389,77.183,74.521,115,22.817,22.031,060416,PL
060618,CAJAMARCA,CHOTA,CHOROPAMPA,1133,97.841,96.18,25,2.159,2.122,060406,PL
060619,CAJAMARCA,CHOTA,CHALAMARCA,5075,93.531,90.142,351,6.469,6.234,060419,PL
060701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,33346,90.963,84.491,3313,9.037,8.394,060701,PL
060702,CAJAMARCA,HUALGAYOC,CHUGUR,1548,85.102,81.56,271,14.898,14.278,060702,PL
060703,CAJAMARCA,HUALGAYOC,HUALGAYOC,6903,88.887,83.764,863,11.113,10.472,060703,PL
060801,CAJAMARCA,JAEN,JAEN,36678,66.697,62.721,18314,33.303,31.318,060801,PL
060802,CAJAMARCA,JAEN,BELLAVISTA,6209,73.566,69.756,2231,26.434,25.065,060802,PL
060803,CAJAMARCA,JAEN,COLASAY,3304,66.991,63.368,1628,33.009,31.224,060804,PL
060804,CAJAMARCA,JAEN,CHONTALI,3245,64.822,62.332,1761,35.178,33.826,060803,PL
060805,CAJAMARCA,JAEN,POMAHUACA,3121,77.329,72.7,915,22.671,21.314,060807,PL
060806,CAJAMARCA,JAEN,PUCARA,3109,75.133,69.135,1029,24.867,22.882,060808,PL
060807,CAJAMARCA,JAEN,SALLIQUE,2679,93.215,88.885,195,6.785,6.47,060809,PL
060808,CAJAMARCA,JAEN,SAN FELIPE,1656,75.928,70.921,525,24.072,22.484,060810,PL
060809,CAJAMARCA,JAEN,SAN JOSE DEL ALTO,2626,71.534,69.6,1045,28.466,27.697,060811,PL
060810,CAJAMARCA,JAEN,SANTA ROSA,3814,69.044,65.713,1710,30.956,29.462,060812,PL
060811,CAJAMARCA,JAEN,LAS PIRIAS,2347,72.888,68.706,873,27.112,25.556,060806,PL
060812,CAJAMARCA,JAEN,HUABAL,3578,81.263,77.262,825,18.737,17.815,060805,PL
060901,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,3041,66.923,63.381,1503,33.077,31.326,061301,PL
060902,CAJAMARCA,SANTA CRUZ,CATACHE,3115,79.688,76.536,794,20.312,19.509,061303,PL
060903,CAJAMARCA,SANTA CRUZ,CHANCAYBAÑOS,1417,69.359,65.968,626,30.641,29.143,061304,PL
060904,CAJAMARCA,SANTA CRUZ,LA ESPERANZA,838,64.811,61.302,455,35.189,33.285,061305,PL
060905,CAJAMARCA,SANTA CRUZ,NINABAMBA,928,73.128,71.057,341,26.872,26.11,061306,PL
060906,CAJAMARCA,SANTA CRUZ,PULAN,1540,75.787,72.607,492,24.213,23.197,061307,PL
060907,CAJAMARCA,SANTA CRUZ,SEXI,174,77.679,70.732,50,22.321,20.325,061309,PL
060908,CAJAMARCA,SANTA CRUZ,UTICYACU,443,71.108,66.617,180,28.892,27.068,061310,PL
060909,CAJAMARCA,SANTA CRUZ,YAUYUCAN,1204,75.016,71.496,401,24.984,23.812,061311,PL
060910,CAJAMARCA,SANTA CRUZ,ANDABAMBA,538,64.508,61.768,296,35.492,33.984,061302,PL
060911,CAJAMARCA,SANTA CRUZ,SAUCEPAMPA,711,67.65,65.955,340,32.35,31.54,061308,PL
061001,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,4302,67.652,62.529,2057,32.348,29.898,061101,PL
061002,CAJAMARCA,SAN MIGUEL,CALQUIS,2035,86.156,82.757,327,13.844,13.298,061103,PL
061003,CAJAMARCA,SAN MIGUEL,LA FLORIDA,1053,71.101,65.363,428,28.899,26.567,061106,PL
061004,CAJAMARCA,SAN MIGUEL,LLAPA,1981,75.495,71.906,643,24.505,23.339,061107,PL
061005,CAJAMARCA,SAN MIGUEL,NANCHOC,423,61.039,58.104,270,38.961,37.088,061108,PL
061006,CAJAMARCA,SAN MIGUEL,NIEPOS,1064,71.266,65.437,429,28.734,26.384,061109,PL
061007,CAJAMARCA,SAN MIGUEL,SAN GREGORIO,625,51.953,49.329,578,48.047,45.62,061110,PL
061008,CAJAMARCA,SAN MIGUEL,SAN SILVESTRE DE COCHAN,1873,78.896,76.015,501,21.104,20.333,061111,PL
061009,CAJAMARCA,SAN MIGUEL,EL PRADO,878,59.647,57.498,594,40.353,38.9,061105,PL
061010,CAJAMARCA,SAN MIGUEL,UNION AGUA BLANCA,834,50.09,47.63,831,49.91,47.459,061113,PL
061011,CAJAMARCA,SAN MIGUEL,TONGOD,1327,82.422,80.23,283,17.578,17.11,061112,PL
061012,CAJAMARCA,SAN MIGUEL,CATILLUC,1473,85.243,82.753,255,14.757,14.326,061104,PL
061013,CAJAMARCA,SAN MIGUEL,BOLIVAR,486,64.201,61.364,271,35.799,34.217,061102,PL
061101,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,14007,77.225,72.03,4131,22.775,21.243,060901,PL
061102,CAJAMARCA,SAN IGNACIO,CHIRINOS,6143,82.269,78.515,1324,17.731,16.922,060902,PL
061103,CAJAMARCA,SAN IGNACIO,HUARANGO,7236,77.548,74.636,2095,22.452,21.609,060903,PL
061104,CAJAMARCA,SAN IGNACIO,NAMBALLE,3771,84.627,81.5,685,15.373,14.804,060905,PL
061105,CAJAMARCA,SAN IGNACIO,LA COIPA,7991,76.77,72.566,2418,23.23,21.958,060904,PL
061106,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,5870,71.594,67.932,2329,28.406,26.953,060906,PL
061107,CAJAMARCA,SAN IGNACIO,TABACONAS,7665,86.974,83.88,1148,13.026,12.563,060907,PL
061201,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,6847,71.494,65.471,2730,28.506,26.104,061001,PL
061202,CAJAMARCA,SAN MARCOS,ICHOCAN,754,65.338,60.905,400,34.662,32.31,061005,PL
061203,CAJAMARCA,SAN MARCOS,GREGORIO PITA,2479,79.227,74.512,650,20.773,19.537,061004,PL
061204,CAJAMARCA,SAN MARCOS,JOSE MANUEL QUIROZ,1104,68.401,59.037,510,31.599,27.273,061006,PL
061205,CAJAMARCA,SAN MARCOS,EDUARDO VILLANUEVA,1040,73.55,68.063,374,26.45,24.476,061003,PL
061206,CAJAMARCA,SAN MARCOS,JOSE SABOGAL,4438,81.611,77.022,1000,18.389,17.355,061007,PL
061207,CAJAMARCA,SAN MARCOS,CHANCAY,934,59.226,54.271,643,40.774,37.362,061002,PL
061301,CAJAMARCA,SAN PABLO,SAN PABLO,5496,79.745,75.154,1396,20.255,19.089,061201,PL
061302,CAJAMARCA,SAN PABLO,SAN BERNARDINO,1977,81.863,78.828,438,18.137,17.464,061202,PL
061303,CAJAMARCA,SAN PABLO,SAN LUIS,494,61.905,59.951,304,38.095,36.893,061203,PL
061304,CAJAMARCA,SAN PABLO,TUMBADEN,1814,79.947,75.145,455,20.053,18.848,061204,PL
070101,CUSCO,CUSCO,CUSCO,47847,68.711,63.82,21788,31.289,29.062,080101,PL
070102,CUSCO,CUSCO,CCORCA,1706,93.685,87.219,115,6.315,5.879,080102,PL
070103,CUSCO,CUSCO,POROY,3727,85.658,79.349,624,14.342,13.285,080103,PL
070104,CUSCO,CUSCO,SAN JERONIMO,20594,76.201,71.826,6432,23.799,22.433,080104,PL
070105,CUSCO,CUSCO,SAN SEBASTIAN,40818,75.448,70.704,13283,24.552,23.008,080105,PL
070106,CUSCO,CUSCO,SANTIAGO,43197,77.177,72.16,12774,22.823,21.339,080106,PL
070107,CUSCO,CUSCO,SAYLLA,3013,86.705,83.301,462,13.295,12.773,080107,PL
070108,CUSCO,CUSCO,WANCHAQ,26409,58.254,54.246,18925,41.746,38.873,080108,PL
070201,CUSCO,ACOMAYO,ACOMAYO,2300,90.02,83.942,255,9.98,9.307,080201,PL
070202,CUSCO,ACOMAYO,ACOPIA,1410,93.377,87.905,100,6.623,6.234,080202,PL
070203,CUSCO,ACOMAYO,ACOS,1130,90.328,84.015,121,9.672,8.996,080203,PL
070204,CUSCO,ACOMAYO,POMACANCHI,4050,95.294,92.108,200,4.706,4.549,080205,PL
070205,CUSCO,ACOMAYO,RONDOCAN,1375,92.968,87.747,104,7.032,6.637,080206,PL
070206,CUSCO,ACOMAYO,SANGARARA,1714,92.349,87.538,142,7.651,7.252,080207,PL
070207,CUSCO,ACOMAYO,MOSOC LLACTA,666,95.69,90.984,30,4.31,4.098,080204,PL
070301,CUSCO,ANTA,ANTA,10580,89.215,84.37,1279,10.785,10.199,080301,PL
070302,CUSCO,ANTA,CHINCHAYPUJIO,2561,92.656,86.902,203,7.344,6.888,080304,PL
070303,CUSCO,ANTA,HUAROCONDO,3313,91.722,85.918,299,8.278,7.754,080305,PL
070304,CUSCO,ANTA,LIMATAMBO,3902,85.42,79.665,666,14.58,13.597,080306,PL
070305,CUSCO,ANTA,MOLLEPATA,1337,72.584,67.389,505,27.416,25.454,080307,PL
070306,CUSCO,ANTA,PUCYURA,2090,89.088,84.376,256,10.912,10.335,080308,PL
070307,CUSCO,ANTA,ZURITE,2195,89.083,85.375,269,10.917,10.463,080309,PL
070308,CUSCO,ANTA,CACHIMAYO,1237,82.632,78.64,260,17.368,16.529,080303,PL
070309,CUSCO,ANTA,ANCAHUASI,3852,90.978,84.455,382,9.022,8.375,080302,PL
070401,CUSCO,CALCA,CALCA,10899,85.502,81.021,1848,14.498,13.738,080401,PL
070402,CUSCO,CALCA,COYA,1925,86.246,81.087,307,13.754,12.932,080402,PL
070403,CUSCO,CALCA,LAMAY,3260,92.851,87.003,251,7.149,6.699,080403,PL
070404,CUSCO,CALCA,LARES,3330,93.408,88.423,235,6.592,6.24,080404,PL
070405,CUSCO,CALCA,PISAC,5110,87.053,81.46,760,12.947,12.115,080405,PL
070406,CUSCO,CALCA,SAN SALVADOR,2825,85.632,80.461,474,14.368,13.5,080406,PL
070407,CUSCO,CALCA,TARAY,2447,85.769,81.269,406,14.231,13.484,080407,PL
070408,CUSCO,CALCA,YANATILE,4191,88.68,84.89,535,11.32,10.837,080408,PL
070501,CUSCO,CANAS,YANAOCA,5027,94.939,89.242,268,5.061,4.758,080501,PL
070502,CUSCO,CANAS,CHECCA,3454,97.46,93.251,90,2.54,2.43,080502,PL
070503,CUSCO,CANAS,KUNTURKANKI,3117,94.369,90.139,186,5.631,5.379,080503,PL
070504,CUSCO,CANAS,LANGUI,1652,94.779,90.521,91,5.221,4.986,080504,PL
070505,CUSCO,CANAS,LAYO,3264,96.454,92.648,120,3.546,3.406,080505,PL
070506,CUSCO,CANAS,PAMPAMARCA,1043,94.732,91.331,58,5.268,5.079,080506,PL
070507,CUSCO,CANAS,QUEHUE,1688,96.018,92.645,70,3.982,3.842,080507,PL
070508,CUSCO,CANAS,TUPAC AMARU,1734,95.907,93.477,74,4.093,3.989,080508,PL
070601,CUSCO,CANCHIS,SICUANI,30598,89.936,85.551,3424,10.064,9.573,080601,PL
070602,CUSCO,CANCHIS,COMBAPATA,2636,93.641,88.486,179,6.359,6.009,080603,PL
070603,CUSCO,CANCHIS,CHECACUPE,2900,93.639,90.343,197,6.361,6.137,080602,PL
070604,CUSCO,CANCHIS,MARANGANI,6425,95.058,90.903,334,4.942,4.726,080604,PL
070605,CUSCO,CANCHIS,PITUMARCA,3981,94.136,89.461,248,5.864,5.573,080605,PL
070606,CUSCO,CANCHIS,SAN PABLO,2939,93.808,90.403,194,6.192,5.967,080606,PL
070607,CUSCO,CANCHIS,SAN PEDRO,1863,92.825,89.957,144,7.175,6.953,080607,PL
070608,CUSCO,CANCHIS,TINTA,3380,94.229,91.624,207,5.771,5.611,080608,PL
070701,CUSCO,CHUMBIVILCAS,SANTO TOMAS,10085,95.974,89.988,423,4.026,3.774,080701,PL
070702,CUSCO,CHUMBIVILCAS,CAPACMARCA,2174,94.031,89.171,138,5.969,5.66,080702,PL
070703,CUSCO,CHUMBIVILCAS,COLQUEMARCA,5183,96.5,91.767,188,3.5,3.329,080704,PL
070704,CUSCO,CHUMBIVILCAS,CHAMACA,3886,97.126,93.956,115,2.874,2.78,080703,PL
070705,CUSCO,CHUMBIVILCAS,LIVITACA,5979,96.172,90.825,238,3.828,3.615,080705,PL
070706,CUSCO,CHUMBIVILCAS,LLUSCO,3291,97.888,94.136,71,2.112,2.031,080706,PL
070707,CUSCO,CHUMBIVILCAS,QUIÑOTA,2277,97.6,93.627,56,2.4,2.303,080707,PL
070708,CUSCO,CHUMBIVILCAS,VELILLE,4330,96.933,93.703,137,3.067,2.965,080708,PL
070801,CUSCO,ESPINAR,ESPINAR,13112,88.571,83.235,1692,11.429,10.741,080801,PL
070802,CUSCO,ESPINAR,CONDOROMA,559,91.191,85.605,54,8.809,8.27,080802,PL
070803,CUSCO,ESPINAR,COPORAQUE,8030,95.618,92.077,368,4.382,4.22,080803,PL
070804,CUSCO,ESPINAR,OCORURO,842,94.078,90.053,53,5.922,5.668,080804,PL
070805,CUSCO,ESPINAR,PALLPATA,3211,93.916,87.303,208,6.084,5.655,080805,PL
070806,CUSCO,ESPINAR,PICHIGUA,2589,95.254,92.102,129,4.746,4.589,080806,PL
070807,CUSCO,ESPINAR,SUYCKUTAMBO,1405,94.295,87.594,85,5.705,5.299,080807,PL
070808,CUSCO,ESPINAR,ALTO PICHIGUA,1713,96.182,91.801,68,3.818,3.644,080808,PL
070901,CUSCO,LA CONVENCION,SANTA ANA,16606,78.799,74.761,4468,21.201,20.115,080901,PL
070902,CUSCO,LA CONVENCION,ECHARATE,14720,85.706,81.669,2455,14.294,13.621,080902,PL
070903,CUSCO,LA CONVENCION,HUAYOPATA,2494,80.556,76.574,602,19.444,18.483,080903,PL
070904,CUSCO,LA CONVENCION,MARANURA,3513,85.892,82.195,577,14.108,13.5,080904,PL
070905,CUSCO,LA CONVENCION,OCOBAMBA,2647,94.266,91.15,161,5.734,5.544,080905,PL
070906,CUSCO,LA CONVENCION,SANTA TERESA,3666,87.661,83.813,516,12.339,11.797,080908,PL
070907,CUSCO,LA CONVENCION,VILCABAMBA,5180,91.229,88.517,498,8.771,8.51,080909,PL
070908,CUSCO,LA CONVENCION,QUELLOUNO,5898,87.055,83.933,877,12.945,12.48,080906,PL
070909,CUSCO,LA CONVENCION,QUIMBIRI,7377,84.715,0,1331,15.285,0,080907,PL
070910,CUSCO,LA CONVENCION,PICHARI,10744,87.72,0,1504,12.28,0,080910,PL
070911,CUSCO,LA CONVENCION,INKAWASI,2087,91.335,88.022,198,8.665,8.351,080911,PL
070912,CUSCO,LA CONVENCION,VILLA VIRGEN,858,80.412,0,209,19.588,0,080912,PL
070913,CUSCO,LA CONVENCION,VILLA KINTIARINA,1096,81.73,0,245,18.27,0,080913,PL
070915,CUSCO,LA CONVENCION,MEGANTONI,2672,76.169,0,836,23.831,0,080914,PL
071001,CUSCO,PARURO,PARURO,1699,89.093,84.109,208,10.907,10.297,081001,PL
071002,CUSCO,PARURO,ACCHA,1622,89.613,83.911,188,10.387,9.726,081002,PL
071003,CUSCO,PARURO,CCAPI,1751,93.837,85,115,6.163,5.583,081003,PL
071004,CUSCO,PARURO,COLCHA,491,81.561,78.185,111,18.439,17.675,081004,PL
071005,CUSCO,PARURO,HUANOQUITE,3101,94.198,89.78,191,5.802,5.53,081005,PL
071006,CUSCO,PARURO,OMACHA,2638,96.736,92.013,89,3.264,3.104,081006,PL
071007,CUSCO,PARURO,YAURISQUE,1742,93.455,87.626,122,6.545,6.137,081009,PL
071008,CUSCO,PARURO,PACCARITAMBO,1188,91.525,85.222,110,8.475,7.891,081007,PL
071009,CUSCO,PARURO,PILLPINTO,507,79.843,76.355,128,20.157,19.277,081008,PL
071101,CUSCO,PAUCARTAMBO,PAUCARTAMBO,6310,90.857,85.19,635,9.143,8.573,081101,PL
